ref_code,sexo,edad_meses,edad_dias,medida_cm,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999,source_file
LHFA,M,,104,,1,62.5149,0.03296,,56.148,57.721,58.64,59.126,59.874,60.379,61.125,62.515,63.905,64.65,65.156,65.904,66.39,67.308,68.882,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,105,,1,62.5966,0.03294,,56.225,57.8,58.719,59.205,59.954,60.46,61.206,62.597,63.987,64.734,65.239,65.988,66.475,67.393,68.968,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,106,,1,62.6778,0.03291,,56.303,57.879,58.798,59.285,60.034,60.54,61.287,62.678,64.069,64.816,65.321,66.071,66.557,67.476,69.052,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,107,,1,62.7584,0.03289,,56.38,57.957,58.876,59.363,60.113,60.619,61.366,62.758,64.151,64.898,65.404,66.154,66.641,67.56,69.137,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,108,,1,62.8384,0.03287,,56.456,58.033,58.954,59.441,60.191,60.698,61.445,62.838,64.232,64.979,65.485,66.236,66.723,67.643,69.221,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,109,,1,62.918,0.03284,,56.533,58.111,59.032,59.519,60.27,60.776,61.524,62.918,64.312,65.06,65.566,66.317,66.804,67.725,69.303,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,110,,1,62.9969,0.03282,,56.608,58.187,59.108,59.596,60.347,60.854,61.602,62.997,64.391,65.14,65.647,66.398,66.886,67.807,69.386,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,111,,1,63.0754,0.0328,,56.682,58.262,59.184,59.672,60.424,60.931,61.68,63.075,64.471,65.22,65.727,66.478,66.967,67.888,69.469,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,112,,1,63.1533,0.03278,,56.756,58.337,59.26,59.748,60.5,61.008,61.757,63.153,64.55,65.299,65.806,66.558,67.047,67.969,69.551,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,113,,1,63.2307,0.03276,,56.829,58.412,59.335,59.823,60.576,61.084,61.834,63.231,64.628,65.378,65.885,66.638,67.127,68.05,69.632,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,114,,1,63.3076,0.03273,,56.904,58.487,59.41,59.899,60.652,61.16,61.91,63.308,64.705,65.455,65.963,66.716,67.205,68.128,69.711,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,115,,1,63.3839,0.03271,,56.977,58.561,59.484,59.974,60.727,61.235,61.985,63.384,64.782,65.533,66.041,66.794,67.283,68.207,69.791,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,116,,1,63.4598,0.03269,,57.049,58.634,59.558,60.048,60.801,61.31,62.061,63.46,64.859,65.61,66.118,66.872,67.362,68.286,69.87,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,117,,1,63.5351,0.03267,,57.121,58.706,59.631,60.121,60.875,61.384,62.135,63.535,64.935,65.686,66.195,66.949,67.439,68.364,69.949,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,118,,1,63.6099,0.03265,,57.192,58.778,59.704,60.194,60.948,61.457,62.209,63.61,65.011,65.762,66.272,67.026,67.516,68.441,70.028,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,119,,1,63.6842,0.03263,,57.263,58.85,59.776,60.266,61.021,61.53,62.283,63.684,65.086,65.838,66.347,67.102,67.593,68.518,70.106,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,120,,1,63.758,0.03261,,57.333,58.921,59.848,60.338,61.093,61.603,62.356,63.758,65.16,65.913,66.423,67.178,67.668,68.595,70.183,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,121,,1,63.8313,0.03259,,57.403,58.992,59.919,60.41,61.165,61.675,62.428,63.831,65.234,65.987,66.497,67.253,67.744,68.671,70.26,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,122,,1,63.9041,0.03257,,57.472,59.062,59.989,60.481,61.237,61.747,62.5,63.904,65.308,66.061,66.571,67.328,67.819,68.746,70.336,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,123,,1,63.9765,0.03255,,57.541,59.132,60.06,60.551,61.308,61.818,62.572,63.977,65.381,66.135,66.645,67.402,67.893,68.821,70.412,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,124,,1,64.0483,0.03253,,57.61,59.201,60.13,60.621,61.378,61.889,62.643,64.048,65.454,66.208,66.718,67.475,67.967,68.895,70.487,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,125,,1,64.1197,0.03251,,57.678,59.27,60.199,60.691,61.448,61.959,62.714,64.12,65.526,66.28,66.791,67.548,68.04,68.969,70.561,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,126,,1,64.1906,0.03249,,57.746,59.339,60.268,60.76,61.518,62.029,62.784,64.191,65.597,66.352,66.863,67.621,68.113,69.042,70.635,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,127,,1,64.261,0.03247,,57.813,59.407,60.337,60.829,61.587,62.098,62.854,64.261,65.668,66.424,66.935,67.693,68.185,69.115,70.709,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,128,,1,64.331,0.03245,,57.88,59.475,60.405,60.897,61.656,62.167,62.923,64.331,65.739,66.495,67.006,67.765,68.257,69.187,70.782,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,129,,1,64.4006,0.03243,,57.947,59.542,60.473,60.965,61.724,62.236,62.992,64.401,65.809,66.565,67.077,67.836,68.329,69.259,70.855,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,130,,1,64.4697,0.03241,,58.013,59.609,60.54,61.033,61.792,62.304,63.06,64.47,65.879,66.635,67.147,67.907,68.4,69.331,70.927,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,131,,1,64.5383,0.03239,,58.078,59.675,60.607,61.1,61.859,62.372,63.128,64.538,65.948,66.705,67.217,67.977,68.47,69.401,70.998,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,132,,1,64.6066,0.03238,,58.142,59.74,60.672,61.166,61.926,62.438,63.196,64.607,66.018,66.775,67.288,68.048,68.541,69.473,71.071,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,133,,1,64.6744,0.03236,,58.207,59.806,60.738,61.232,61.992,62.505,63.263,64.674,66.086,66.844,67.357,68.117,68.611,69.543,71.142,lhfa-boys-percentiles-expanded-tables (1).xlsx
LHFA,M,,134,,1,64.7418,0.03234,,58.272,59.871,60.804,61.298,62.059,62.572,63.33,64.742,66.154,66.912,67.425,68.186,68.68,69.613,71.212,lhfa-boys-percentiles-expanded-tables (1).xlsx
