id,punto_id,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4,fuente_archivo
2513,2513,,11.217000,12.187000,13.158000,14.255000,15.501000,16.927000,18.569000,20.473000,22.378000,bfa-girls-zscore-expanded-tables.xlsx
2514,2514,,11.216000,12.186000,13.157000,14.253000,15.500000,16.925000,18.567000,20.471000,22.375000,bfa-girls-zscore-expanded-tables.xlsx
2515,2515,,11.215000,12.185000,13.155000,14.252000,15.498000,16.923000,18.565000,20.469000,22.374000,bfa-girls-zscore-expanded-tables.xlsx
2516,2516,,11.215000,12.185000,13.154000,14.251000,15.496000,16.922000,18.563000,20.467000,22.371000,bfa-girls-zscore-expanded-tables.xlsx
2517,2517,,11.214000,12.184000,13.153000,14.249000,15.495000,16.920000,18.561000,20.465000,22.369000,bfa-girls-zscore-expanded-tables.xlsx
2518,2518,,11.213000,12.183000,13.152000,14.248000,15.493000,16.918000,18.559000,20.463000,22.367000,bfa-girls-zscore-expanded-tables.xlsx
2519,2519,,11.213000,12.182000,13.151000,14.247000,15.492000,16.916000,18.557000,20.461000,22.365000,bfa-girls-zscore-expanded-tables.xlsx
2520,2520,,11.212000,12.181000,13.150000,14.245000,15.490000,16.914000,18.555000,20.459000,22.363000,bfa-girls-zscore-expanded-tables.xlsx
2521,2521,,11.212000,12.180000,13.149000,14.244000,15.489000,16.913000,18.553000,20.457000,22.361000,bfa-girls-zscore-expanded-tables.xlsx
2522,2522,,11.211000,12.179000,13.148000,14.243000,15.487000,16.911000,18.551000,20.455000,22.359000,bfa-girls-zscore-expanded-tables.xlsx
2523,2523,,11.210000,12.179000,13.147000,14.241000,15.486000,16.909000,18.549000,20.453000,22.356000,bfa-girls-zscore-expanded-tables.xlsx
2524,2524,,11.210000,12.178000,13.146000,14.240000,15.484000,16.908000,18.548000,20.451000,22.355000,bfa-girls-zscore-expanded-tables.xlsx
2525,2525,,11.209000,12.177000,13.145000,14.239000,15.483000,16.906000,18.545000,20.449000,22.352000,bfa-girls-zscore-expanded-tables.xlsx
2526,2526,,11.209000,12.176000,13.144000,14.237000,15.481000,16.904000,18.543000,20.447000,22.350000,bfa-girls-zscore-expanded-tables.xlsx
2527,2527,,11.208000,12.175000,13.143000,14.236000,15.480000,16.903000,18.542000,20.445000,22.349000,bfa-girls-zscore-expanded-tables.xlsx
2528,2528,,11.207000,12.175000,13.142000,14.235000,15.478000,16.901000,18.540000,20.443000,22.346000,bfa-girls-zscore-expanded-tables.xlsx
2529,2529,,11.207000,12.174000,13.140000,14.234000,15.477000,16.899000,18.538000,20.441000,22.345000,bfa-girls-zscore-expanded-tables.xlsx
2530,2530,,11.206000,12.173000,13.140000,14.232000,15.475000,16.897000,18.536000,20.439000,22.342000,bfa-girls-zscore-expanded-tables.xlsx
2531,2531,,11.205000,12.172000,13.138000,14.231000,15.474000,16.896000,18.535000,20.438000,22.341000,bfa-girls-zscore-expanded-tables.xlsx
2532,2532,,11.205000,12.171000,13.138000,14.230000,15.472000,16.894000,18.533000,20.436000,22.338000,bfa-girls-zscore-expanded-tables.xlsx
2533,2533,,11.204000,12.170000,13.136000,14.229000,15.471000,16.893000,18.531000,20.434000,22.337000,bfa-girls-zscore-expanded-tables.xlsx
2534,2534,,11.204000,12.170000,13.135000,14.228000,15.470000,16.891000,18.529000,20.432000,22.335000,bfa-girls-zscore-expanded-tables.xlsx
2535,2535,,11.203000,12.169000,13.134000,14.226000,15.468000,16.889000,18.528000,20.430000,22.333000,bfa-girls-zscore-expanded-tables.xlsx
2536,2536,,11.203000,12.168000,13.133000,14.225000,15.467000,16.888000,18.526000,20.428000,22.331000,bfa-girls-zscore-expanded-tables.xlsx
2537,2537,,11.202000,12.167000,13.133000,14.224000,15.465000,16.886000,18.524000,20.426000,22.328000,bfa-girls-zscore-expanded-tables.xlsx
2538,2538,,11.202000,12.167000,13.132000,14.223000,15.464000,16.885000,18.522000,20.425000,22.327000,bfa-girls-zscore-expanded-tables.xlsx
2539,2539,,11.201000,12.166000,13.131000,14.222000,15.463000,16.883000,18.520000,20.423000,22.325000,bfa-girls-zscore-expanded-tables.xlsx
2540,2540,,11.201000,12.165000,13.130000,14.220000,15.461000,16.882000,18.519000,20.421000,22.324000,bfa-girls-zscore-expanded-tables.xlsx
2541,2541,,11.200000,12.164000,13.129000,14.219000,15.460000,16.880000,18.517000,20.419000,22.321000,bfa-girls-zscore-expanded-tables.xlsx
2542,2542,,11.199000,12.164000,13.128000,14.218000,15.458000,16.878000,18.516000,20.418000,22.320000,bfa-girls-zscore-expanded-tables.xlsx
2543,2543,,11.199000,12.163000,13.127000,14.217000,15.457000,16.877000,18.514000,20.416000,22.318000,bfa-girls-zscore-expanded-tables.xlsx
2544,2544,,11.198000,12.162000,13.126000,14.216000,15.456000,16.875000,18.512000,20.414000,22.316000,bfa-girls-zscore-expanded-tables.xlsx
2545,2545,,11.198000,12.162000,13.125000,14.215000,15.454000,16.874000,18.510000,20.412000,22.314000,bfa-girls-zscore-expanded-tables.xlsx
2546,2546,,11.197000,12.161000,13.124000,14.214000,15.453000,16.872000,18.509000,20.411000,22.313000,bfa-girls-zscore-expanded-tables.xlsx
2547,2547,,11.197000,12.160000,13.123000,14.213000,15.452000,16.871000,18.507000,20.409000,22.311000,bfa-girls-zscore-expanded-tables.xlsx
2548,2548,,11.197000,12.160000,13.123000,14.212000,15.451000,16.869000,18.505000,20.407000,22.309000,bfa-girls-zscore-expanded-tables.xlsx
2549,2549,,11.196000,12.159000,13.121000,14.210000,15.449000,16.868000,18.504000,20.406000,22.307000,bfa-girls-zscore-expanded-tables.xlsx
2550,2550,,11.196000,12.158000,13.121000,14.209000,15.448000,16.866000,18.502000,20.404000,22.305000,bfa-girls-zscore-expanded-tables.xlsx
2551,2551,,11.195000,12.157000,13.120000,14.208000,15.447000,16.865000,18.501000,20.402000,22.304000,bfa-girls-zscore-expanded-tables.xlsx
2552,2552,,11.195000,12.157000,13.119000,14.207000,15.446000,16.864000,18.499000,20.400000,22.302000,bfa-girls-zscore-expanded-tables.xlsx
2553,2553,,11.194000,12.156000,13.118000,14.206000,15.444000,16.862000,18.498000,20.399000,22.301000,bfa-girls-zscore-expanded-tables.xlsx
2554,2554,,11.194000,12.156000,13.117000,14.205000,15.443000,16.861000,18.496000,20.397000,22.298000,bfa-girls-zscore-expanded-tables.xlsx
2555,2555,,11.193000,12.155000,13.116000,14.204000,15.442000,16.859000,18.495000,20.396000,22.297000,bfa-girls-zscore-expanded-tables.xlsx
2556,2556,,11.193000,12.154000,13.116000,14.203000,15.440000,16.858000,18.493000,20.394000,22.295000,bfa-girls-zscore-expanded-tables.xlsx
2557,2557,,11.192000,12.154000,13.115000,14.202000,15.439000,16.857000,18.492000,20.393000,22.294000,bfa-girls-zscore-expanded-tables.xlsx
2558,2558,,11.192000,12.153000,13.114000,14.201000,15.438000,16.855000,18.490000,20.391000,22.292000,bfa-girls-zscore-expanded-tables.xlsx
2559,2559,,11.191000,12.152000,13.113000,14.200000,15.437000,16.854000,18.488000,20.390000,22.291000,bfa-girls-zscore-expanded-tables.xlsx
2560,2560,,11.191000,12.152000,13.112000,14.199000,15.436000,16.852000,18.487000,20.388000,22.289000,bfa-girls-zscore-expanded-tables.xlsx
2561,2561,,11.191000,12.151000,13.111000,14.198000,15.434000,16.851000,18.486000,20.387000,22.288000,bfa-girls-zscore-expanded-tables.xlsx
2562,2562,,11.190000,12.151000,13.111000,14.197000,15.433000,16.850000,18.484000,20.385000,22.286000,bfa-girls-zscore-expanded-tables.xlsx
2563,2563,,11.190000,12.150000,13.110000,14.196000,15.432000,16.848000,18.483000,20.384000,22.285000,bfa-girls-zscore-expanded-tables.xlsx
2564,2564,,11.190000,12.149000,13.109000,14.195000,15.431000,16.847000,18.481000,20.382000,22.282000,bfa-girls-zscore-expanded-tables.xlsx
2565,2565,,11.189000,12.149000,13.108000,14.194000,15.430000,16.846000,18.479000,20.380000,22.281000,bfa-girls-zscore-expanded-tables.xlsx
2566,2566,,11.189000,12.148000,13.107000,14.193000,15.429000,16.844000,18.478000,20.379000,22.279000,bfa-girls-zscore-expanded-tables.xlsx
2567,2567,,11.189000,12.148000,13.107000,14.192000,15.428000,16.843000,18.476000,20.377000,22.277000,bfa-girls-zscore-expanded-tables.xlsx
2568,2568,,11.188000,12.147000,13.106000,14.191000,15.426000,16.842000,18.475000,20.376000,22.276000,bfa-girls-zscore-expanded-tables.xlsx
2569,2569,,11.188000,12.147000,13.105000,14.190000,15.425000,16.840000,18.474000,20.374000,22.274000,bfa-girls-zscore-expanded-tables.xlsx
2570,2570,,11.187000,12.146000,13.104000,14.189000,15.424000,16.839000,18.472000,20.373000,22.273000,bfa-girls-zscore-expanded-tables.xlsx
2571,2571,,11.187000,12.145000,13.104000,14.188000,15.423000,16.838000,18.471000,20.371000,22.271000,bfa-girls-zscore-expanded-tables.xlsx
2572,2572,,11.186000,12.145000,13.103000,14.187000,15.422000,16.837000,18.470000,20.370000,22.270000,bfa-girls-zscore-expanded-tables.xlsx
2573,2573,,11.186000,12.144000,13.102000,14.187000,15.421000,16.835000,18.468000,20.368000,22.269000,bfa-girls-zscore-expanded-tables.xlsx
2574,2574,,11.186000,12.144000,13.101000,14.186000,15.420000,16.834000,18.467000,20.367000,22.268000,bfa-girls-zscore-expanded-tables.xlsx
2575,2575,,11.186000,12.143000,13.101000,14.185000,15.419000,16.833000,18.465000,20.365000,22.266000,bfa-girls-zscore-expanded-tables.xlsx
2576,2576,,11.185000,12.143000,13.100000,14.184000,15.418000,16.832000,18.464000,20.364000,22.265000,bfa-girls-zscore-expanded-tables.xlsx
2577,2577,,11.185000,12.142000,13.099000,14.183000,15.416000,16.830000,18.463000,20.363000,22.263000,bfa-girls-zscore-expanded-tables.xlsx
2578,2578,,11.184000,12.142000,13.099000,14.182000,15.415000,16.829000,18.462000,20.362000,22.262000,bfa-girls-zscore-expanded-tables.xlsx
2579,2579,,11.184000,12.141000,13.098000,14.181000,15.414000,16.828000,18.460000,20.360000,22.260000,bfa-girls-zscore-expanded-tables.xlsx
2580,2580,,11.184000,12.140000,13.097000,14.180000,15.413000,16.827000,18.459000,20.359000,22.259000,bfa-girls-zscore-expanded-tables.xlsx
2581,2581,,11.184000,12.140000,13.097000,14.179000,15.412000,16.825000,18.457000,20.357000,22.257000,bfa-girls-zscore-expanded-tables.xlsx
2582,2582,,11.183000,12.139000,13.096000,14.178000,15.411000,16.824000,18.456000,20.356000,22.256000,bfa-girls-zscore-expanded-tables.xlsx
2583,2583,,11.183000,12.139000,13.095000,14.178000,15.410000,16.823000,18.455000,20.355000,22.254000,bfa-girls-zscore-expanded-tables.xlsx
2584,2584,,11.182000,12.138000,13.095000,14.177000,15.409000,16.822000,18.454000,20.354000,22.254000,bfa-girls-zscore-expanded-tables.xlsx
2585,2585,,11.182000,12.138000,13.094000,14.176000,15.408000,16.821000,18.452000,20.352000,22.252000,bfa-girls-zscore-expanded-tables.xlsx
2586,2586,,11.182000,12.138000,13.093000,14.175000,15.407000,16.820000,18.451000,20.351000,22.251000,bfa-girls-zscore-expanded-tables.xlsx
2587,2587,,11.182000,12.137000,13.093000,14.174000,15.406000,16.819000,18.450000,20.350000,22.249000,bfa-girls-zscore-expanded-tables.xlsx
2588,2588,,11.181000,12.137000,13.092000,14.173000,15.405000,16.817000,18.449000,20.349000,22.248000,bfa-girls-zscore-expanded-tables.xlsx
2589,2589,,11.408000,12.379000,13.349000,14.445000,15.688000,17.108000,18.740000,20.631000,22.521000,bfa-girls-zscore-expanded-tables.xlsx
2590,2590,,11.407000,12.378000,13.348000,14.444000,15.687000,17.107000,18.739000,20.629000,22.520000,bfa-girls-zscore-expanded-tables.xlsx
2591,2591,,11.407000,12.377000,13.348000,14.443000,15.686000,17.106000,18.738000,20.628000,22.518000,bfa-girls-zscore-expanded-tables.xlsx
2592,2592,,11.406000,12.376000,13.347000,14.442000,15.685000,17.105000,18.737000,20.627000,22.517000,bfa-girls-zscore-expanded-tables.xlsx
2593,2593,,11.405000,12.376000,13.346000,14.441000,15.684000,17.104000,18.735000,20.625000,22.515000,bfa-girls-zscore-expanded-tables.xlsx
2594,2594,,11.404000,12.375000,13.345000,14.440000,15.683000,17.102000,18.734000,20.624000,22.514000,bfa-girls-zscore-expanded-tables.xlsx
2595,2595,,11.404000,12.374000,13.344000,14.439000,15.682000,17.101000,18.733000,20.623000,22.513000,bfa-girls-zscore-expanded-tables.xlsx
2596,2596,,11.403000,12.373000,13.343000,14.438000,15.681000,17.100000,18.732000,20.622000,22.511000,bfa-girls-zscore-expanded-tables.xlsx
2597,2597,,11.402000,12.372000,13.343000,14.437000,15.680000,17.099000,18.731000,20.620000,22.510000,bfa-girls-zscore-expanded-tables.xlsx
2598,2598,,11.402000,12.372000,13.342000,14.437000,15.679000,17.098000,18.730000,20.619000,22.508000,bfa-girls-zscore-expanded-tables.xlsx
2599,2599,,11.401000,12.371000,13.341000,14.436000,15.678000,17.097000,18.728000,20.618000,22.507000,bfa-girls-zscore-expanded-tables.xlsx
2600,2600,,11.400000,12.370000,13.340000,14.435000,15.677000,17.096000,18.727000,20.616000,22.505000,bfa-girls-zscore-expanded-tables.xlsx
2601,2601,,11.400000,12.369000,13.339000,14.434000,15.676000,17.095000,18.726000,20.615000,22.504000,bfa-girls-zscore-expanded-tables.xlsx
2602,2602,,11.399000,12.369000,13.338000,14.433000,15.675000,17.094000,18.725000,20.614000,22.503000,bfa-girls-zscore-expanded-tables.xlsx
2603,2603,,11.398000,12.368000,13.338000,14.432000,15.674000,17.093000,18.723000,20.612000,22.500000,bfa-girls-zscore-expanded-tables.xlsx
2604,2604,,11.398000,12.367000,13.337000,14.431000,15.673000,17.092000,18.722000,20.610000,22.499000,bfa-girls-zscore-expanded-tables.xlsx
2605,2605,,11.397000,12.367000,13.336000,14.430000,15.672000,17.091000,18.721000,20.609000,22.497000,bfa-girls-zscore-expanded-tables.xlsx
2606,2606,,11.396000,12.366000,13.335000,14.430000,15.671000,17.090000,18.720000,20.608000,22.496000,bfa-girls-zscore-expanded-tables.xlsx
2607,2607,,11.396000,12.365000,13.334000,14.429000,15.670000,17.088000,18.719000,20.607000,22.495000,bfa-girls-zscore-expanded-tables.xlsx
2608,2608,,11.395000,12.364000,13.334000,14.428000,15.670000,17.087000,18.718000,20.605000,22.493000,bfa-girls-zscore-expanded-tables.xlsx
2609,2609,,11.394000,12.364000,13.333000,14.427000,15.668000,17.086000,18.716000,20.604000,22.492000,bfa-girls-zscore-expanded-tables.xlsx
2610,2610,,11.394000,12.363000,13.332000,14.426000,15.668000,17.085000,18.715000,20.603000,22.490000,bfa-girls-zscore-expanded-tables.xlsx
2611,2611,,11.393000,12.362000,13.331000,14.425000,15.667000,17.084000,18.714000,20.602000,22.489000,bfa-girls-zscore-expanded-tables.xlsx
2612,2612,,11.392000,12.361000,13.330000,14.424000,15.666000,17.083000,18.713000,20.600000,22.488000,bfa-girls-zscore-expanded-tables.xlsx
2613,2613,,11.391000,12.360000,13.330000,14.423000,15.665000,17.082000,18.712000,20.599000,22.486000,bfa-girls-zscore-expanded-tables.xlsx
2614,2614,,11.391000,12.360000,13.329000,14.422000,15.664000,17.081000,18.711000,20.598000,22.485000,bfa-girls-zscore-expanded-tables.xlsx
2615,2615,,11.390000,12.359000,13.328000,14.422000,15.663000,17.080000,18.709000,20.596000,22.483000,bfa-girls-zscore-expanded-tables.xlsx
2616,2616,,11.390000,12.359000,13.327000,14.421000,15.662000,17.079000,18.708000,20.595000,22.481000,bfa-girls-zscore-expanded-tables.xlsx
2617,2617,,11.389000,12.358000,13.327000,14.420000,15.661000,17.078000,18.707000,20.593000,22.480000,bfa-girls-zscore-expanded-tables.xlsx
2618,2618,,11.388000,12.357000,13.326000,14.419000,15.660000,17.077000,18.706000,20.592000,22.478000,bfa-girls-zscore-expanded-tables.xlsx
2619,2619,,11.388000,12.356000,13.325000,14.418000,15.659000,17.076000,18.704000,20.591000,22.477000,bfa-girls-zscore-expanded-tables.xlsx
2620,2620,,11.387000,12.356000,13.324000,14.417000,15.658000,17.075000,18.703000,20.590000,22.476000,bfa-girls-zscore-expanded-tables.xlsx
2621,2621,,11.386000,12.355000,13.323000,14.416000,15.657000,17.074000,18.702000,20.588000,22.474000,bfa-girls-zscore-expanded-tables.xlsx
2622,2622,,11.386000,12.354000,13.323000,14.416000,15.656000,17.073000,18.701000,20.587000,22.473000,bfa-girls-zscore-expanded-tables.xlsx
2623,2623,,11.385000,12.353000,13.322000,14.415000,15.655000,17.072000,18.700000,20.586000,22.472000,bfa-girls-zscore-expanded-tables.xlsx
2624,2624,,11.384000,12.353000,13.321000,14.414000,15.654000,17.071000,18.699000,20.585000,22.470000,bfa-girls-zscore-expanded-tables.xlsx
2625,2625,,11.384000,12.352000,13.320000,14.413000,15.653000,17.069000,18.697000,20.583000,22.468000,bfa-girls-zscore-expanded-tables.xlsx
2626,2626,,11.383000,12.351000,13.320000,14.412000,15.652000,17.068000,18.696000,20.581000,22.467000,bfa-girls-zscore-expanded-tables.xlsx
2627,2627,,11.383000,12.351000,13.319000,14.411000,15.651000,17.067000,18.695000,20.580000,22.465000,bfa-girls-zscore-expanded-tables.xlsx
2628,2628,,11.382000,12.350000,13.318000,14.410000,15.650000,17.066000,18.694000,20.579000,22.464000,bfa-girls-zscore-expanded-tables.xlsx
2629,2629,,11.381000,12.349000,13.317000,14.410000,15.650000,17.065000,18.693000,20.578000,22.463000,bfa-girls-zscore-expanded-tables.xlsx
2630,2630,,11.381000,12.348000,13.316000,14.409000,15.649000,17.064000,18.692000,20.576000,22.461000,bfa-girls-zscore-expanded-tables.xlsx
2631,2631,,11.380000,12.348000,13.316000,14.408000,15.648000,17.063000,18.691000,20.575000,22.460000,bfa-girls-zscore-expanded-tables.xlsx
2632,2632,,11.379000,12.347000,13.315000,14.407000,15.647000,17.062000,18.689000,20.574000,22.459000,bfa-girls-zscore-expanded-tables.xlsx
2633,2633,,11.379000,12.346000,13.314000,14.406000,15.646000,17.061000,18.688000,20.573000,22.457000,bfa-girls-zscore-expanded-tables.xlsx
2634,2634,,11.378000,12.345000,13.313000,14.405000,15.645000,17.060000,18.687000,20.571000,22.456000,bfa-girls-zscore-expanded-tables.xlsx
2635,2635,,11.377000,12.345000,13.312000,14.404000,15.644000,17.059000,18.686000,20.570000,22.454000,bfa-girls-zscore-expanded-tables.xlsx
2636,2636,,11.377000,12.344000,13.312000,14.404000,15.643000,17.058000,18.685000,20.568000,22.452000,bfa-girls-zscore-expanded-tables.xlsx
2637,2637,,11.376000,12.344000,13.311000,14.403000,15.642000,17.057000,18.684000,20.567000,22.451000,bfa-girls-zscore-expanded-tables.xlsx
2638,2638,,11.376000,12.343000,13.310000,14.402000,15.641000,17.056000,18.682000,20.566000,22.449000,bfa-girls-zscore-expanded-tables.xlsx
2639,2639,,11.375000,12.342000,13.309000,14.401000,15.640000,17.055000,18.681000,20.565000,22.448000,bfa-girls-zscore-expanded-tables.xlsx
2640,2640,,11.374000,12.341000,13.309000,14.400000,15.639000,17.054000,18.680000,20.564000,22.447000,bfa-girls-zscore-expanded-tables.xlsx
2641,2641,,11.374000,12.341000,13.308000,14.400000,15.638000,17.053000,18.679000,20.562000,22.446000,bfa-girls-zscore-expanded-tables.xlsx
2642,2642,,11.373000,12.340000,13.307000,14.399000,15.638000,17.052000,18.678000,20.561000,22.444000,bfa-girls-zscore-expanded-tables.xlsx
2643,2643,,11.372000,12.339000,13.306000,14.398000,15.637000,17.051000,18.677000,20.560000,22.443000,bfa-girls-zscore-expanded-tables.xlsx
2644,2644,,11.372000,12.339000,13.306000,14.397000,15.636000,17.050000,18.676000,20.559000,22.442000,bfa-girls-zscore-expanded-tables.xlsx
2645,2645,,11.371000,12.338000,13.305000,14.396000,15.635000,17.049000,18.675000,20.557000,22.440000,bfa-girls-zscore-expanded-tables.xlsx
2646,2646,,11.371000,12.337000,13.304000,14.395000,15.634000,17.048000,18.673000,20.556000,22.438000,bfa-girls-zscore-expanded-tables.xlsx
2647,2647,,11.370000,12.337000,13.304000,14.395000,15.633000,17.047000,18.672000,20.554000,22.437000,bfa-girls-zscore-expanded-tables.xlsx
2648,2648,,11.369000,12.336000,13.303000,14.394000,15.632000,17.046000,18.671000,20.553000,22.435000,bfa-girls-zscore-expanded-tables.xlsx
2649,2649,,11.369000,12.335000,13.302000,14.393000,15.631000,17.045000,18.670000,20.552000,22.434000,bfa-girls-zscore-expanded-tables.xlsx
2650,2650,,11.368000,12.335000,13.301000,14.392000,15.630000,17.044000,18.669000,20.551000,22.433000,bfa-girls-zscore-expanded-tables.xlsx
2651,2651,,11.367000,12.334000,13.300000,14.391000,15.629000,17.043000,18.668000,20.550000,22.431000,bfa-girls-zscore-expanded-tables.xlsx
