id,punto_id,fuente_archivo,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999
11797,11797,hfa-girls-perc-who2007-exp(1).xlsx,142.458000,147.531000,150.490000,152.057000,154.470000,156.098000,158.502000,162.982000,167.461000,169.865000,171.493000,173.906000,175.473000,178.432000,183.505000
11798,11798,hfa-girls-perc-who2007-exp(1).xlsx,142.493000,147.561000,150.518000,152.084000,154.494000,156.121000,158.523000,162.998000,167.474000,169.876000,171.502000,173.913000,175.479000,178.435000,183.504000
11799,11799,hfa-girls-perc-who2007-exp(1).xlsx,142.532000,147.595000,150.548000,152.112000,154.520000,156.145000,158.544000,163.014000,167.485000,169.884000,171.509000,173.917000,175.481000,178.434000,183.497000
11800,11800,hfa-girls-perc-who2007-exp(1).xlsx,142.566000,147.624000,150.575000,152.137000,154.543000,156.166000,158.563000,163.030000,167.497000,169.894000,171.517000,173.923000,175.485000,178.436000,183.494000
11801,11801,hfa-girls-perc-who2007-exp(1).xlsx,142.599000,147.653000,150.601000,152.162000,154.566000,156.188000,158.582000,163.045000,167.508000,169.903000,171.524000,173.928000,175.489000,178.437000,183.491000
11802,11802,hfa-girls-perc-who2007-exp(1).xlsx,142.637000,147.685000,150.630000,152.189000,154.590000,156.210000,158.602000,163.060000,167.517000,169.909000,171.529000,173.930000,175.489000,178.434000,183.482000
11803,11803,hfa-girls-perc-who2007-exp(1).xlsx,142.669000,147.713000,150.655000,152.213000,154.611000,156.230000,158.620000,163.073000,167.527000,169.917000,171.535000,173.934000,175.492000,178.434000,183.478000
11804,11804,hfa-girls-perc-who2007-exp(1).xlsx,142.700000,147.740000,150.679000,152.235000,154.632000,156.249000,158.637000,163.086000,167.536000,169.923000,171.540000,173.937000,175.493000,178.433000,183.472000
11805,11805,hfa-girls-perc-who2007-exp(1).xlsx,142.731000,147.766000,150.702000,152.257000,154.652000,156.267000,158.653000,163.098000,167.544000,169.929000,171.545000,173.939000,175.494000,178.431000,183.465000
11806,11806,hfa-girls-perc-who2007-exp(1).xlsx,142.761000,147.791000,150.725000,152.278000,154.671000,156.285000,158.668000,163.109000,167.551000,169.934000,171.548000,173.940000,175.494000,178.428000,183.458000
11807,11807,hfa-girls-perc-who2007-exp(1).xlsx,142.785000,147.811000,150.743000,152.296000,154.686000,156.299000,158.681000,163.119000,167.557000,169.939000,171.552000,173.943000,175.495000,178.427000,183.454000
11808,11808,hfa-girls-perc-who2007-exp(1).xlsx,142.813000,147.834000,150.763000,152.315000,154.703000,156.314000,158.694000,163.128000,167.562000,169.941000,171.553000,173.941000,175.492000,178.421000,183.443000
11809,11809,hfa-girls-perc-who2007-exp(1).xlsx,142.839000,147.856000,150.783000,152.332000,154.718000,156.328000,158.706000,163.136000,167.565000,169.943000,171.553000,173.939000,175.488000,178.415000,183.432000
11810,11810,hfa-girls-perc-who2007-exp(1).xlsx,142.860000,147.874000,150.798000,152.346000,154.731000,156.339000,158.715000,163.142000,167.569000,169.944000,171.553000,173.937000,175.486000,178.410000,183.424000
11811,11811,hfa-girls-perc-who2007-exp(1).xlsx,142.885000,147.893000,150.815000,152.362000,154.744000,156.351000,158.724000,163.147000,167.569000,169.943000,171.550000,173.932000,175.479000,178.400000,183.409000
11812,11812,hfa-girls-perc-who2007-exp(1).xlsx,142.903000,147.908000,150.828000,152.373000,154.754000,156.360000,158.731000,163.151000,167.570000,169.942000,171.548000,173.928000,175.474000,178.393000,183.398000
11813,11813,hfa-girls-perc-who2007-exp(1).xlsx,142.926000,147.926000,150.842000,152.387000,154.765000,156.369000,158.738000,163.153000,167.568000,169.938000,171.542000,173.920000,175.465000,178.381000,183.381000
11814,11814,hfa-girls-perc-who2007-exp(1).xlsx,142.942000,147.938000,150.853000,152.396000,154.772000,156.376000,158.743000,163.155000,167.567000,169.934000,171.537000,173.914000,175.457000,178.371000,183.368000
11815,11815,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,12.581000,13.802000,14.580000,15.013000,15.711000,16.204000,16.967000,18.506000,20.216000,21.212000,21.920000,23.023000,23.774000,25.276000,28.126000
11816,11816,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,12.695000,13.926000,14.711000,15.149000,15.854000,16.352000,17.123000,18.680000,20.413000,21.423000,22.142000,23.262000,24.026000,25.553000,28.456000
11817,11817,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,12.810000,14.052000,14.844000,15.286000,15.998000,16.501000,17.280000,18.856000,20.612000,21.636000,22.366000,23.503000,24.279000,25.833000,28.790000
11818,11818,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,12.927000,14.179000,14.978000,15.424000,16.143000,16.652000,17.439000,19.034000,20.812000,21.851000,22.591000,23.746000,24.535000,26.115000,29.127000
11819,11819,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.045000,14.307000,15.114000,15.564000,16.290000,16.804000,17.600000,19.213000,21.015000,22.068000,22.819000,23.991000,24.793000,26.400000,29.468000
11820,11820,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.164000,14.437000,15.251000,15.705000,16.438000,16.957000,17.762000,19.394000,21.218000,22.286000,23.048000,24.238000,25.053000,26.687000,29.812000
11821,11821,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.285000,14.568000,15.389000,15.848000,16.588000,17.113000,17.926000,19.576000,21.424000,22.507000,23.280000,24.488000,25.315000,26.977000,30.159000
11822,11822,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.408000,14.701000,15.530000,15.992000,16.740000,17.270000,18.091000,19.761000,21.632000,22.729000,23.513000,24.739000,25.580000,27.268000,30.509000
11823,11823,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.532000,14.836000,15.672000,16.139000,16.893000,17.428000,18.259000,19.947000,21.841000,22.954000,23.749000,24.994000,25.847000,27.564000,30.865000
11824,11824,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.658000,14.972000,15.815000,16.286000,17.048000,17.588000,18.427000,20.134000,22.053000,23.180000,23.986000,25.250000,26.117000,27.862000,31.223000
11825,11825,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.785000,15.110000,15.959000,16.435000,17.204000,17.749000,18.597000,20.324000,22.265000,23.408000,24.226000,25.508000,26.388000,28.162000,31.584000
11826,11826,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,13.913000,15.248000,16.105000,16.585000,17.361000,17.912000,18.768000,20.514000,22.480000,23.637000,24.467000,25.767000,26.661000,28.464000,31.948000
11827,11827,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.042000,15.388000,16.252000,16.736000,17.519000,18.076000,18.941000,20.705000,22.695000,23.868000,24.709000,26.029000,26.937000,28.769000,32.316000
11828,11828,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.172000,15.528000,16.400000,16.888000,17.678000,18.240000,19.114000,20.898000,22.912000,24.101000,24.953000,26.293000,27.215000,29.077000,32.688000
11829,11829,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.303000,15.669000,16.548000,17.041000,17.839000,18.406000,19.288000,21.092000,23.131000,24.335000,25.200000,26.558000,27.494000,29.387000,33.063000
11830,11830,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.434000,15.811000,16.697000,17.194000,17.999000,18.572000,19.464000,21.287000,23.351000,24.571000,25.448000,26.827000,27.777000,29.701000,33.444000
11831,11831,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.566000,15.954000,16.848000,17.349000,18.161000,18.739000,19.640000,21.483000,23.572000,24.809000,25.697000,27.096000,28.061000,30.016000,33.827000
11832,11832,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.699000,16.097000,16.999000,17.504000,18.324000,18.908000,19.818000,21.681000,23.795000,25.048000,25.949000,27.369000,28.349000,30.336000,34.216000
11833,11833,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.832000,16.241000,17.150000,17.660000,18.488000,19.077000,19.996000,21.880000,24.020000,25.290000,26.203000,27.644000,28.639000,30.658000,34.610000
11834,11834,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,14.966000,16.386000,17.303000,17.817000,18.653000,19.247000,20.176000,22.080000,24.246000,25.533000,26.459000,27.921000,28.931000,30.984000,35.007000
11835,11835,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.100000,16.531000,17.455000,17.974000,18.818000,19.418000,20.356000,22.281000,24.474000,25.778000,26.717000,28.201000,29.227000,31.314000,35.411000
11836,11836,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.234000,16.676000,17.609000,18.133000,18.983000,19.590000,20.537000,22.484000,24.703000,26.025000,26.977000,28.483000,29.525000,31.646000,35.820000
11837,11837,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.368000,16.822000,17.762000,18.291000,19.150000,19.762000,20.719000,22.687000,24.934000,26.273000,27.240000,28.767000,29.826000,31.983000,36.235000
11838,11838,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.503000,16.968000,17.916000,18.449000,19.316000,19.935000,20.901000,22.892000,25.167000,26.524000,27.504000,29.054000,30.130000,32.323000,36.654000
11839,11839,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.637000,17.114000,18.070000,18.608000,19.483000,20.108000,21.084000,23.097000,25.400000,26.776000,27.770000,29.344000,30.436000,32.666000,37.080000
11840,11840,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.771000,17.259000,18.224000,18.767000,19.650000,20.281000,21.268000,23.303000,25.635000,27.030000,28.038000,29.636000,30.746000,33.014000,37.512000
11841,11841,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,15.904000,17.405000,18.378000,18.926000,19.818000,20.455000,21.452000,23.510000,25.872000,27.286000,28.309000,29.931000,31.059000,33.366000,37.951000
11842,11842,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.038000,17.551000,18.532000,19.085000,19.986000,20.629000,21.636000,23.718000,26.110000,27.543000,28.581000,30.229000,31.375000,33.722000,38.395000
11843,11843,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.171000,17.696000,18.686000,19.244000,20.154000,20.803000,21.821000,23.927000,26.350000,27.803000,28.856000,30.530000,31.695000,34.083000,38.849000
11844,11844,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.304000,17.842000,18.841000,19.404000,20.322000,20.978000,22.007000,24.137000,26.591000,28.065000,29.134000,30.833000,32.017000,34.448000,39.307000
11845,11845,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.437000,17.987000,18.995000,19.563000,20.490000,21.153000,22.193000,24.348000,26.834000,28.328000,29.413000,31.139000,32.343000,34.817000,39.774000
11846,11846,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.569000,18.131000,19.148000,19.722000,20.658000,21.328000,22.379000,24.560000,27.078000,28.594000,29.695000,31.449000,32.674000,35.192000,40.249000
11847,11847,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.700000,18.276000,19.302000,19.882000,20.827000,21.504000,22.566000,24.772000,27.324000,28.862000,29.980000,31.762000,33.007000,35.571000,40.732000
11848,11848,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.831000,18.420000,19.456000,20.041000,20.995000,21.679000,22.754000,24.986000,27.572000,29.132000,30.267000,32.079000,33.345000,35.956000,41.224000
11849,11849,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,16.962000,18.564000,19.609000,20.200000,21.164000,21.855000,22.941000,25.200000,27.821000,29.405000,30.558000,32.398000,33.687000,36.346000,41.724000
11850,11850,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.092000,18.708000,19.763000,20.359000,21.333000,22.031000,23.130000,25.416000,28.073000,29.680000,30.850000,32.722000,34.033000,36.742000,42.233000
11851,11851,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.221000,18.851000,19.916000,20.518000,21.502000,22.208000,23.319000,25.633000,28.326000,29.957000,31.147000,33.050000,34.384000,37.145000,42.754000
11852,11852,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.350000,18.994000,20.069000,20.677000,21.671000,22.385000,23.508000,25.851000,28.582000,30.238000,31.446000,33.381000,34.740000,37.553000,43.284000
11853,11853,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.478000,19.137000,20.222000,20.836000,21.840000,22.562000,23.698000,26.071000,28.839000,30.520000,31.748000,33.716000,35.099000,37.967000,43.823000
11854,11854,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.606000,19.280000,20.375000,20.995000,22.010000,22.740000,23.889000,26.291000,29.099000,30.806000,32.053000,34.055000,35.464000,38.387000,44.372000
11855,11855,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.734000,19.422000,20.528000,21.154000,22.180000,22.918000,24.080000,26.513000,29.360000,31.093000,32.362000,34.398000,35.832000,38.813000,44.931000
11856,11856,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.861000,19.564000,20.681000,21.313000,22.350000,23.096000,24.272000,26.736000,29.624000,31.384000,32.673000,34.745000,36.206000,39.245000,45.501000
11857,11857,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,17.987000,19.706000,20.833000,21.473000,22.521000,23.275000,24.465000,26.960000,29.890000,31.678000,32.989000,35.097000,36.585000,39.686000,46.083000
11858,11858,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.114000,19.848000,20.986000,21.632000,22.692000,23.454000,24.659000,27.186000,30.158000,31.974000,33.307000,35.453000,36.969000,40.131000,46.674000
11859,11859,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.240000,19.990000,21.140000,21.793000,22.863000,23.635000,24.853000,27.414000,30.429000,32.274000,33.629000,35.814000,37.358000,40.584000,47.278000
11860,11860,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.365000,20.132000,21.293000,21.953000,23.036000,23.816000,25.049000,27.643000,30.703000,32.578000,33.956000,36.180000,37.753000,41.046000,47.895000
11861,11861,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.492000,20.274000,21.448000,22.114000,23.209000,23.998000,25.247000,27.875000,30.980000,32.885000,34.287000,36.551000,38.155000,41.515000,48.523000
11862,11862,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.618000,20.418000,21.603000,22.277000,23.384000,24.182000,25.446000,28.109000,31.260000,33.196000,34.622000,36.927000,38.562000,41.990000,49.162000
11863,11863,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.745000,20.562000,21.759000,22.440000,23.560000,24.368000,25.647000,28.346000,31.544000,33.512000,34.962000,37.309000,38.975000,42.475000,49.815000
11864,11864,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,18.872000,20.707000,21.917000,22.605000,23.737000,24.555000,25.850000,28.585000,31.831000,33.832000,35.307000,37.697000,39.395000,42.967000,50.479000
11865,11865,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.001000,20.853000,22.076000,22.772000,23.917000,24.744000,26.056000,28.828000,32.122000,34.155000,35.656000,38.089000,39.820000,43.465000,51.152000
11866,11866,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.130000,21.001000,22.236000,22.940000,24.098000,24.936000,26.263000,29.073000,32.417000,34.484000,36.010000,38.488000,40.252000,43.972000,51.838000
11867,11867,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.260000,21.149000,22.398000,23.110000,24.282000,25.129000,26.474000,29.322000,32.716000,34.817000,36.369000,38.892000,40.690000,44.487000,52.535000
11868,11868,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.390000,21.299000,22.561000,23.281000,24.467000,25.325000,26.687000,29.574000,33.020000,35.155000,36.734000,39.303000,41.135000,45.010000,53.244000
11869,11869,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.522000,21.451000,22.727000,23.455000,24.655000,25.523000,26.902000,29.829000,33.327000,35.497000,37.104000,39.719000,41.587000,45.540000,53.963000
11870,11870,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.655000,21.604000,22.894000,23.631000,24.845000,25.724000,27.121000,30.088000,33.639000,35.844000,37.479000,40.141000,42.044000,46.076000,54.690000
11871,11871,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6(1).xlsx,19.789000,21.758000,23.063000,23.808000,25.037000,25.927000,27.342000,30.350000,33.956000,36.197000,37.859000,40.569000,42.508000,46.621000,55.428000
